name,price,price_per_unit,category
Delicias de pollo Hacendado ultracongeladas,3.70,N/A,Carne > Empanados y elaborados
Croquetas de cocido Hacendado ultracongeladas,2.00,N/A,Carne > Empanados y elaborados
Nuggets de pavo Hacendado ultracongelados,3.40,N/A,Carne > Empanados y elaborados
Pollo marinado rebozado Crispy American Style Hacendado ultracongelado,4.90,N/A,Carne > Empanados y elaborados
"Brochetas de pollo, pimiento verde y tocino de cerdo con varilla",3.14,N/A,Carne > Empanados y elaborados
Flautas de pollo y queso,2.20,N/A,Carne > Empanados y elaborados
Flautas de bacón y queso,2.20,N/A,Carne > Empanados y elaborados
Filetes lomo de cerdo adobado,3.29,N/A,Carne > Empanados y elaborados
Filetes lomo de cerdo adobado familiar,6.08,N/A,Carne > Empanados y elaborados
San Jacobos de cerdo sin gluten,2.52,N/A,Carne > Empanados y elaborados
Filetes pechuga de pollo finas hierbas marinadas,5.01,N/A,Carne > Empanados y elaborados
Filetes pechuga de pollo marinadas empanadas sin gluten,2.95,N/A,Carne > Empanados y elaborados
Pinchos de cerdo sin varilla,4.13,N/A,Carne > Empanados y elaborados
Medallones preparado de solomillo cerdo provenzal,4.36,N/A,Carne > Empanados y elaborados
Alas de pollo adobadas,3.60,N/A,Carne > Empanados y elaborados
Fiambre de magro de cerdo adobado,2.80,N/A,Carne > Empanados y elaborados
Costilla de cerdo ibérico adobada,3.43,N/A,Carne > Empanados y elaborados
Chuletas de cerdo sajonia,2.73,N/A,Carne > Empanados y elaborados
Filetes lomo de cerdo ibérico adobado,4.82,N/A,Carne > Empanados y elaborados
Callos preparados de ternera Rogusa,3.75,N/A,Carne > Empanados y elaborados
Oreja de cerdo cocida adobada Rogusa,4.25,N/A,Carne > Empanados y elaborados
Panceta adobada torrezno,4.20,N/A,Carne > Empanados y elaborados
Pinchos de pollo sin varilla adobados,4.05,N/A,Carne > Empanados y elaborados
Lagrimitas de pollo al limón empanadas sin gluten,2.86,N/A,Carne > Empanados y elaborados
Filetes solomillos de pollo marinados empanados sin gluten,3.95,N/A,Carne > Empanados y elaborados
Empanados de pollo picantes sin gluten,3.00,N/A,Carne > Empanados y elaborados
Medio pollo adobado,2.72,N/A,Carne > Empanados y elaborados
Lomo de cerdo marinado empanado sin gluten,Price not available,N/A,Carne > Empanados y elaborados
Cereales rellenos de leche Hacendado,2.40,N/A,Cereales y galletas > Cereales
Mini cereales rellenos de leche Hacendado,1.95,N/A,Cereales y galletas > Cereales
Cereales rellenos de chocolate y avellana Hacendado,2.10,N/A,Cereales y galletas > Cereales
Cereales estrellas de maíz Stars Hacendado con miel,2.10,N/A,Cereales y galletas > Cereales
Cereales copos de maíz Corn Flakes Hacendado 0% azúcares añadidos,1.50,N/A,Cereales y galletas > Cereales
Cereales copos de maíz Corn Flakes Kellogg's,3.00,N/A,Cereales y galletas > Cereales
Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,2.95,N/A,Cereales y galletas > Cereales
Cereales copos de trigo Chocodays Hacendado con chocolate,2.00,N/A,Cereales y galletas > Cereales
Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,2.25,N/A,Cereales y galletas > Cereales
Copos de avena sin gluten Hacendado,2.10,N/A,Cereales y galletas > Cereales
Copos de avena Brüggen,1.35,N/A,Cereales y galletas > Cereales
Cereales copos de trigo integral y arroz Special K Classic,3.25,N/A,Cereales y galletas > Cereales
Muesli Crunchy Hacendado con chocolate,2.45,N/A,Cereales y galletas > Cereales
Cereales copos de trigo integral y arroz Hacendado 0% azúcares añadidos,2.00,N/A,Cereales y galletas > Cereales
Cereales copos de trigo espelta integral Hacendado 0% azúcares añadidos,1.70,N/A,Cereales y galletas > Cereales
Muesli Crunchy Hacendado con frutos secos,2.10,N/A,Cereales y galletas > Cereales
Muesli Crunchy Hacendado 0% azúcares añadidos y 0% edulcorantes,2.00,N/A,Cereales y galletas > Cereales
Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,2.65,N/A,Cereales y galletas > Cereales
Cereales copos tostados de trigo integral y arroz Hacendado con chocolate,2.40,N/A,Cereales y galletas > Cereales
Cereales de trigo entero integral Weetabix,3.75,N/A,Cereales y galletas > Cereales
Muesli Crunchy Hacendado con fruta,2.10,N/A,Cereales y galletas > Cereales
Avena molida Hacendado,1.15,N/A,Cereales y galletas > Cereales
Cereales y semillas granola Hacendado con frutos secos,2.40,N/A,Cereales y galletas > Cereales
Cereales con salvado de trigo Fibra Sticks Hacendado,1.80,N/A,Cereales y galletas > Cereales
Muesli Hacendado con frutas,2.40,N/A,Cereales y galletas > Cereales
Muesli Hacendado 50% frutas y frutos secos,2.10,N/A,Cereales y galletas > Cereales
Salvado de trigo integral Hacendado,1.35,N/A,Cereales y galletas > Cereales
"Muesli Hacendado con quinoa, chía y chocolate negro",2.60,N/A,Cereales y galletas > Cereales
Cereales Cereal Mix Hacendado 0% azúcares añadidos,2.40,N/A,Cereales y galletas > Cereales
Cereales avena Crunchy Hacendado,1.90,N/A,Cereales y galletas > Cereales
Cereales avena Crunchy Hacendado de cacao,2.15,N/A,Cereales y galletas > Cereales
Barritas de cereales Hacendado chocolate con leche,1.55,N/A,Cereales y galletas > Cereales
Barritas de cereales Hacendado con chocolate blanco,1.55,N/A,Cereales y galletas > Cereales
Barritas de cereales muesli Hacendado con chocolate,1.55,N/A,Cereales y galletas > Cereales
Barritas de cereales con frutos secos Hacendado,1.65,N/A,Cereales y galletas > Cereales
Barritas con proteínas Enervit Sport sabor coco y chocolate,2.95,N/A,Cereales y galletas > Cereales
Barrita con proteínas Enervit Sport sabor chocolate negro,5.25,N/A,Cereales y galletas > Cereales
Barritas de espelta Hacendado sabor manzana,1.55,N/A,Cereales y galletas > Cereales
Barritas de avena Hacendado con chocolate negro,2.45,N/A,Cereales y galletas > Cereales
Barritas de galleta rellenas de arándanos Hacendado,1.55,N/A,Cereales y galletas > Cereales
Barritas de cereales Hacendado sabor mango,1.65,N/A,Cereales y galletas > Cereales
Barritas de cereales con galleta animada Hacendado,1.55,N/A,Cereales y galletas > Cereales
Galletas María dorada Hacendado,1.40,N/A,Cereales y galletas > Galletas
Galletas Divertidas con cereales Hacendado,2.05,N/A,Cereales y galletas > Galletas
Galletas tostadas Tosta Rica,2.95,N/A,Cereales y galletas > Galletas
Galletas tostadas Animadas Hacendado,1.50,N/A,Cereales y galletas > Galletas
Galletas tostadas Hacendado,1.40,N/A,Cereales y galletas > Galletas
Galletas Relieve Hacendado,1.45,N/A,Cereales y galletas > Galletas
Galletas María dorada Hacendado 0% azúcares añadidos,1.50,N/A,Cereales y galletas > Galletas
Galletas María sin gluten y sin lactosa Hacendado,1.55,N/A,Cereales y galletas > Galletas
Galletas tradicionales Hacendado,2.15,N/A,Cereales y galletas > Galletas
Galletas María Hacendado,1.40,N/A,Cereales y galletas > Galletas
Galletas canela Hacendado,1.50,N/A,Cereales y galletas > Galletas
Galletas Digestive Hacendado,1.60,N/A,Cereales y galletas > Galletas
Galletas Digestive avena Hacendado,1.10,N/A,Cereales y galletas > Galletas
Galletas Digestive 0% azúcares añadidos Hacendado,1.40,N/A,Cereales y galletas > Galletas
Galletas Cereales & fibra Hacendado,1.25,N/A,Cereales y galletas > Galletas
Galletas de espelta Hacendado 0% azúcares añadidos,1.25,N/A,Cereales y galletas > Galletas
Galletas María Integral Hacendado,1.40,N/A,Cereales y galletas > Galletas
Galletas Digestive avena Hacendado,1.85,N/A,Cereales y galletas > Galletas
Galletas Digestive fibra 20% y cereales Hacendado,1.20,N/A,Cereales y galletas > Galletas
Galletas Cookies Hacendado,1.60,N/A,Cereales y galletas > Galletas
Galletas rebuenas Hacendado rellenas de chocolate,1.30,N/A,Cereales y galletas > Galletas
Galletas mini Oreo,1.40,N/A,Cereales y galletas > Galletas
Galletas Chocominis sabor chocolate Hacendado,2.00,N/A,Cereales y galletas > Galletas
Galletas Digestive chocolate con leche Hacendado,1.50,N/A,Cereales y galletas > Galletas
Galletas Roditas bañadas con chocolate blanco Hacendado,2.30,N/A,Cereales y galletas > Galletas
Galletas mini caritas Hacendado con crema de cacao,1.40,N/A,Cereales y galletas > Galletas
Galletas Caocream Hacendado rellenas de crema,1.70,N/A,Cereales y galletas > Galletas
Galletas Choco negro con chocolatina Hacendado,1.50,N/A,Cereales y galletas > Galletas
Barritas de galleta bañadas en chocolate con leche Chips Ahoy,1.50,N/A,Cereales y galletas > Galletas
Galletas mini cookies Hacendado,1.40,N/A,Cereales y galletas > Galletas
Galletas con chocolate y crema de leche Hacendado,2.65,N/A,Cereales y galletas > Galletas
Galletas Caocream chocolate blanco Hacendado rellenas de crema,2.20,N/A,Cereales y galletas > Galletas
Galletas rellenas de chocolate Hacendado 0% azúcares añadidos,1.40,N/A,Cereales y galletas > Galletas
Barquillos rellenos sabor nata Hacendado,1.00,N/A,Cereales y galletas > Galletas
Barquillos rellenos de chocolate Hacendado,1.10,N/A,Cereales y galletas > Galletas
Galletas con chocolate blanco Hacendado,1.70,N/A,Cereales y galletas > Galletas
Galletas Digestive avena chocolate con leche Hacendado,1.70,N/A,Cereales y galletas > Galletas
Barquillos rellenos de nata Hacendado 0% azúcares añadidos,1.10,N/A,Cereales y galletas > Galletas
Galletas cookies sin gluten y sin lactosa Hacendado,2.10,N/A,Cereales y galletas > Galletas
Galletas Choco leche con chocolatina Hacendado,1.50,N/A,Cereales y galletas > Galletas
Galletas María choco Hacendado,1.10,N/A,Cereales y galletas > Galletas
Tartaletes con relleno de fresa Hacendado,1.05,N/A,Cereales y galletas > Galletas
Barquillos con crema de avellanas Hacendado,1.50,N/A,Cereales y galletas > Galletas
Galletas Diverkao Hacendado,1.70,N/A,Cereales y galletas > Galletas
Tubitos bañados chocolate negro Hacendado,2.75,N/A,Cereales y galletas > Galletas
Rosquillas de chocolate con leche y coco Hacendado,1.75,N/A,Cereales y galletas > Galletas
Galletas Crunchy Choc Hacendado,2.65,N/A,Cereales y galletas > Galletas
Galletas Divertidas chocolate con leche Hacendado,1.95,N/A,Cereales y galletas > Galletas
Galletas Choco con relleno de crema de cacao Hacendado recubiertas de chocolate con leche,1.70,N/A,Cereales y galletas > Galletas
Galletas Cream Cookies Hacendado,1.45,N/A,Cereales y galletas > Galletas
Galletas caramelizadas Lotus Biscoff,1.55,N/A,Cereales y galletas > Galletas
Galletas con mantequilla Hacendado,1.15,N/A,Cereales y galletas > Galletas
Surtido de galletas y barquillos Hacendado,2.20,N/A,Cereales y galletas > Galletas
Galletas de mantequilla y chocolate Hacendado,2.85,N/A,Cereales y galletas > Galletas
Galletas de mantequilla Hacendado Belgas,1.65,N/A,Cereales y galletas > Galletas
Surtido de pastas artesanas Hacendado,2.35,N/A,Cereales y galletas > Galletas
Obleas redondas Hacendado,2.45,N/A,Cereales y galletas > Galletas
Obleas para helado Hacendado,0.70,N/A,Cereales y galletas > Galletas
Tubitos Hacendado,2.05,N/A,Cereales y galletas > Galletas
Pastas de aceite Hacendado,1.20,N/A,Cereales y galletas > Galletas
Tortitas de maíz Hacendado,1.10,N/A,Cereales y galletas > Tortitas
Tortitas de maíz con chocolate Hacendado,1.95,N/A,Cereales y galletas > Tortitas
Tortitas de arroz con chocolate blanco sabor yogur Hacendado,1.95,N/A,Cereales y galletas > Tortitas
Tortitas de arroz Hacendado,1.10,N/A,Cereales y galletas > Tortitas
Tortitas de arroz con chocolate con leche Hacendado,1.95,N/A,Cereales y galletas > Tortitas
Tortitas de legumbres y arroz Hacendado,1.75,N/A,Cereales y galletas > Tortitas
Tortitas de maíz con sabor a jamón Hacendado,1.75,N/A,Cereales y galletas > Tortitas
Pechuga de pavo bajo en sal Hacendado finas lonchas,3.90,N/A,Charcutería y quesos > Aves y jamón cocido
Pechuga de pavo bajo en sal Hacendado finas lonchas,2.40,N/A,Charcutería y quesos > Aves y jamón cocido
Pechuga de pavo Hacendado finas lonchas,3.90,N/A,Charcutería y quesos > Aves y jamón cocido
Pechuga de pavo finas lonchas Hacendado,2.20,N/A,Charcutería y quesos > Aves y jamón cocido
Salchichón de pavo extra Hacendado lonchas,2.80,N/A,Charcutería y quesos > Aves y jamón cocido
Longaniza de pavo extra Hacendado lonchas,2.80,N/A,Charcutería y quesos > Aves y jamón cocido
Tiras de pechuga pollo al horno Hacendado,2.25,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón de pavo Hacendado finas lonchas,1.85,N/A,Charcutería y quesos > Aves y jamón cocido
Tiras de pechuga de pollo al natural Hacendado,2.25,N/A,Charcutería y quesos > Aves y jamón cocido
Sticks longaniza de pollo extra Hacendado,1.30,N/A,Charcutería y quesos > Aves y jamón cocido
Pechuga de pollo braseada Hacendado finas lonchas,2.20,N/A,Charcutería y quesos > Aves y jamón cocido
Pechuga de pavo al horno de leña Campofrío lonchas,1.80,N/A,Charcutería y quesos > Aves y jamón cocido
Pechuga 92% pavo Hacendado lonchas,2.75,N/A,Charcutería y quesos > Aves y jamón cocido
Pechuga de pavo Noel lonchas muy finas,2.35,N/A,Charcutería y quesos > Aves y jamón cocido
Pollo 97% relleno La Carloteña asado al horno lonchas,2.40,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón de pavo Hacendado,2.70,N/A,Charcutería y quesos > Aves y jamón cocido
Longaniza de pavo Imperial extra Hacendado,4.20,N/A,Charcutería y quesos > Aves y jamón cocido
Pollo 95% relleno con trufa La Carloteña asado al horno lonchas,2.25,N/A,Charcutería y quesos > Aves y jamón cocido
Cabeza de cerdo finas lonchas Hacendado,1.70,N/A,Charcutería y quesos > Aves y jamón cocido
Pechuguita de pollo 99% La Carloteña asada al horno lonchas,2.60,N/A,Charcutería y quesos > Aves y jamón cocido
Maxi pavo Hacendado finas lonchas,2.95,N/A,Charcutería y quesos > Aves y jamón cocido
Lomo asado La Carloteña lonchas,2.60,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón cocido extra Hacendado finas lonchas,3.45,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón cocido extra Hacendado finas lonchas,2.00,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón cocido extra Hacendado lonchas,2.05,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón cocido Hacendado lonchas,2.35,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón cocido extra sándwich Hacendado lonchas,2.05,N/A,Charcutería y quesos > Aves y jamón cocido
Maxi york Hacendado finas lonchas,2.40,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón cocido extra Noel lonchas,2.25,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón cocido jugoso Hacendado,1.80,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón cocido braseado Noel lonchas,2.25,N/A,Charcutería y quesos > Aves y jamón cocido
Jamón cocido Noel lonchas,2.30,N/A,Charcutería y quesos > Aves y jamón cocido
Fiambre magro sándwich Hacendado lonchas,1.85,N/A,Charcutería y quesos > Aves y jamón cocido
Lacón cortado a mano Noel,3.35,N/A,Charcutería y quesos > Aves y jamón cocido
Magro de cerdo cocido Coren,2.69,N/A,Charcutería y quesos > Aves y jamón cocido
Maxi york Hacendado,6.24,N/A,Charcutería y quesos > Aves y jamón cocido
Lacón al horno Noel lonchas,2.15,N/A,Charcutería y quesos > Aves y jamón cocido
Maxi lomo Hacendado finas lonchas,2.60,N/A,Charcutería y quesos > Aves y jamón cocido
Pechuga de pollo 92% Hacendado lonchas,2.75,N/A,Charcutería y quesos > Aves y jamón cocido
Bacón Hacendado cintas,2.30,N/A,Charcutería y quesos > Bacón y salchichas
Bacón ahumado La Selva lonchas,2.20,N/A,Charcutería y quesos > Bacón y salchichas
Bacón Oscar Mayer lonchas,2.29,N/A,Charcutería y quesos > Bacón y salchichas
Bacón ahumado sin corteza La Selva,2.92,N/A,Charcutería y quesos > Bacón y salchichas
Panceta salada ibérica La Hacienda del ibérico,3.24,N/A,Charcutería y quesos > Bacón y salchichas
Lomo back bacon Hacendado,2.65,N/A,Charcutería y quesos > Bacón y salchichas
Panceta curada sin corteza La Selva lonchas,2.55,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas estilo Frankfurt Hacendado de pollo y cerdo sabor ahumado,1.90,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas Hacendado de pollo y pavo sabor ahumado,1.30,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas Schara de cerdo ahumadas,4.25,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas estilo Viena con queso Hacendado de pollo y cerdo sabor ahumado,1.40,N/A,Charcutería y quesos > Bacón y salchichas
"Salchichas cocidas con leche Campofrío de pollo, cerdo y pavo",1.15,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas hot dog bocadillo Oscar Mayer Classic de pollo y cerdo sabor ahumado,1.85,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas estilo Frankfurt con queso Hacendado de pollo y cerdo sabor ahumado,1.85,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas bocata Hacendado de pollo y pavo sabor ahumado,1.90,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas bocata gourmet Hacendado de cerdo sabor ahumado,2.30,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas de cerdo estilo Bratwurst Hacendado,2.35,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas bocata queso Hacendado,1.95,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas bocata Hacendado,1.70,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas Frankfurt La Selva,2.25,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas de pollo Hacendado,1.75,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas estilo Frankfurt Campofrío sabor ahumado,2.45,N/A,Charcutería y quesos > Bacón y salchichas
Salchichas cocidas de cerdo Hacendado estilo parrillero,2.40,N/A,Charcutería y quesos > Bacón y salchichas
Chopped cerdo Hacendado lonchas,1.39,N/A,Charcutería y quesos > Chopped y mortadela
Chopped cocido en lata Hacendado finas lonchas,1.71,N/A,Charcutería y quesos > Chopped y mortadela
Chopped Hacendado,2.25,N/A,Charcutería y quesos > Chopped y mortadela
Mortadela Hacendado lonchas,1.25,N/A,Charcutería y quesos > Chopped y mortadela
Mortadela con aceitunas Hacendado lonchas,1.25,N/A,Charcutería y quesos > Chopped y mortadela
Mortadela italiana Hacendado finas lonchas,1.75,N/A,Charcutería y quesos > Chopped y mortadela
Mortadela Hacendado,3.60,N/A,Charcutería y quesos > Chopped y mortadela
Galantina con pistacho y trufa Hacendado finas lonchas,1.80,N/A,Charcutería y quesos > Chopped y mortadela
Mortadela de pavo Hacendado finas lonchas,1.50,N/A,Charcutería y quesos > Chopped y mortadela
Cabeza de cerdo trufa con pistachos Hacendado finas lonchas,2.25,N/A,Charcutería y quesos > Chopped y mortadela
Mortadela de pavo con aceitunas Hacendado finas lonchas,1.50,N/A,Charcutería y quesos > Chopped y mortadela
Fuet espetec Hacendado,2.57,N/A,Charcutería y quesos > Embutido curado
Salchichón extra Hacendado lonchas,2.05,N/A,Charcutería y quesos > Embutido curado
Sticks longaniza extra Hacendado,1.10,N/A,Charcutería y quesos > Embutido curado
Longaniza de Pascua extra Hacendado,2.35,N/A,Charcutería y quesos > Embutido curado
